id,varieties
49178,"PinotNoir100%,"
49179,"Chardonnay100%,"
49180,"PinotNoir100%,"
49181,"PinotNoir100%,"
49182,"PinotNoir100%,"
49183,"PinotNoir100%,"
49184,"PinotNoir100%,"
49185,"PinotNoir100%,"
49186,"Chardonnay100%,"
49187,"PinotNoir100%,"
49188,"PinotNoir100%,"
49189,"PinotNoir100%,"
49190,"Syrah100%,"
49191,"PinotNoir100%,"
49192,"PinotNoir100%,"
49193,"PinotNoir100%,"
49194,"PinotNoir100%,"
49195,"Chardonnay100%,"
49196,"PinotNoir100%,"
49197,"PinotNoir100%,"
49198,"PinotNoir100%,"
49199,"PinotNoir100%,"
49200,"PinotNoir100%,"
49201,"PinotNoir100%,"
49202,"PinotNoir100%,"
49203,"PinotNoir100%,"
49204,"Chardonnay100%,"
49205,"Chardonnay100%,"
49206,"PinotNoir100%,"
49207,"PinotGris100%,"
49208,"Chardonnay100%,"
49209,"PinotNoir100%,"
49210,"PinotNoir100%,"
49211,"PinotNoir100%,"
49212,"Chardonnay100%,"
49213,"PinotNoir100%,"
49214,"PinotNoir100%,"
49215,"PinotNoir100%,"
49216,"PinotNoir100%,"
49217,"PinotNoir100%,"
49218,"CabernetSauvignon,Merlot,CabernetFranc,"
49219,"Shiraz100%,"
49220,"Blend,"
49221,"CabernetSauvignon100%,"
49222,"Shiraz100%,"
49223,"Shiraz,Grenache,"
49224,"Chardonnay,"
49225,"Chardonnay,"
49226,"Chardonnay,"
49227,"Chardonnay,"
49228,"Chardonnay,"
49229,"Chardonnay,"
49230,"Chardonnay,"
49231,"Chardonnay,"
49232,"Chardonnay,"
49233,"Chardonnay,"
49234,"Chardonnay,"
49235,"Chardonnay,"
49236,"Chardonnay,"
49237,"Chardonnay,"
49238,"Chardonnay,"
49239,"Chardonnay,"
49240,"Chardonnay,"
49241,"Chardonnay,"
49242,"Chardonnay,"
49243,"Chardonnay,"
49244,"Chardonnay,"
49245,"Chardonnay,"
49246,"Chardonnay,"
49247,"Chardonnay,"
49248,"Chardonnay,"
49249,"Chardonnay,"
49250,"Chardonnay,PinotNoir,"
49251,"Chardonnay,"
49252,"Chardonnay,"
49253,"Chardonnay,"
49254,"Chardonnay,"
49255,"Chardonnay,"
49256,"Chardonnay,"
49257,"Chardonnay,"
49258,"Chardonnay,"
49259,"Chardonnay,"
49260,"Chardonnay,"
49261,"Chardonnay,PinotNoir,"
49262,"Chardonnay,"
49263,"Chardonnay,PinotNoir,"
49264,"Chardonnay,"
49265,"Chardonnay,PinotNoir,"
49266,"Chardonnay,"
49267,"Chardonnay,"
49268,"Chardonnay,PinotNoir,"
49269,"Chardonnay,PinotNoir,"
49270,"Chardonnay,"
49271,"Chardonnay,PinotNoir,"
49272,"Chardonnay100%,"
49273,"Chardonnay,"
49274,"Chardonnay,"
49275,"Chardonnay,"
49276,"Chardonnay,PinotNoir,"
49277,"Chardonnay,"
49278,"Chardonnay,"
49279,"Chardonnay,"
49280,"Chardonnay,"
49281,"Chardonnay,"
49282,"Chardonnay,"
49283,"Chardonnay,"
49284,"Chardonnay,"
49285,"Chardonnay,"
49286,"Chardonnay,"
49287,"Chardonnay,"
49288,"Chardonnay,"
49289,"Chardonnay,"
49292,"Merlot,CabernetSauvignon,CabernetFranc,"
49293,"Merlot80%,CabernetFranc20%,"
49294,"Merlot70%,CabernetFranc20%,CabernetSauvignon10%,"
49295,"CabernetSauvignon,Merlot,OtherGrapes,"
49296,"Chardonnay100%,"
49297,"CabernetSauvignon65%,Merlot35%,"
49298,"Malbec60%,Syrah30%,Merlot10%,"
49299,"Malbec100%,"
49300,"Malbec100%,"
49301,"PinotNoir100%,"
49302,"Chardonnay100%,"
49303,"Merlot100%,"
49304,"Shiraz100%,"
49305,"CabernetSauvignon100%,"
49306,"CabernetSauvignon,"
49307,"Riesling100%,"
49308,"Chardonnay100%,"
49309,"Shiraz,CabernetSauvignon,"
49310,"CabernetSauvignon,"
49311,"Shiraz,Viognier,"
49312,"Moscato100%,"
49313,"Blend,"
49314,"Sangiovese,"
49315,"Syrah65%,PetitVerdot35%,"
49316,"PinotNoir50%,Chardonnay50%,"
49317,"CheninBlanc90%,Torrontes10%,"
49318,"Blend,"
49319,"Merlot,CabernetSauvignon,"
49320,"Merlot77%,CabernetSauvignon23%,"
49321,"CabernetSauvignon50%,Merlot50%,"
49322,"Blend,"
49323,"Blend,"
49324,"Blend,"
49325,"Blend,"
49326,"Blend,"
49327,"CabernetSauvignon60%,Merlot40%,"
49328,"Barbera,"
49329,"GrosManseng45%,Chardonnay35%,SauvignonBlanc15%,Semillon5%,"
49330,"Moscato100%,"
49331,"UgniBlanc70%,Colombard30%,"
49333,"Blend,"
49334,"CabernetSauvignon100%,"
49335,"Blend,"
49336,"PinotNoir100%,"
49337,"PinotNoir100%,"
49338,"PinotNoir100%,"
49339,"PinotNoir100%,"
49340,"Gamay100%,"
49341,"PinotNoir100%,"
49342,"Chardonnay100%,"
49343,"PinotNoir100%,"
49344,"PinotNoir100%,"
49345,"CabernetSauvignon100%,"
49346,"Merlot100%,"
49347,"Carmenere100%,"
49348,"CabernetSauvignon100%,"
49349,"Chardonnay100%,"
49350,"SauvignonBlanc100%,"
49351,"Merlot100%,"
49352,"Merlot100%,"
49353,"CabernetSauvignon100%,"
49354,"Chardonnay100%,"
49355,"Shiraz,"
49356,"CabernetSauvignon,"
49357,"Chardonnay100%,"
49358,"SauvignonBlanc100%,"
49359,"Malbec100%,"
49360,"Malbec100%,"
49361,"Merlot100%,"
49362,"CabernetSauvignon,"
49363,"Chardonnay100%,"
49364,"Carignan50%,CabernetSauvignon28%,PetitVerdot18%,CabernetFranc4%,"
49365,"Merlot,"
49366,"CabernetSauvignon96%,Merlot2%,CabernetFranc1%,PetitVerdot1%,"
49367,"CabernetSauvignon60%,Merlot20%,CabernetFranc15%,PetitVerdot5%,"
49368,"Sangiovese85%,CanaioloNero15%,"
49369,"Sangiovese,CanaioloNero,"
49370,"Sangiovese100%,"
49371,"CabernetSauvignon40%,Merlot60%,"
49372,"Barbera,"
49373,"Blend,"
49374,"Moscato,"
49375,"PinotNoir100%,"
49376,"CabernetSauvignon,"
49377,"Chardonnay,"
49378,"Merlot100%,"
49379,"Zinfandel100%,"
49380,"Merlot90%,CabernetSauvignon8%,Malbec2%,"
49381,"CabernetSauvignon82%,Merlot14%,PetitVerdot3%,Malbec1%,"
49384,"Zinfandel100%,"
49385,"Merlot100%,"
49386,"CabernetSauvignon96%,CabernetFranc3%,Merlot1%,"
49387,"Merlot60%,CabernetSauvignon32%,CabernetFranc5%,PetitVerdot3%,"
49388,"Merlot50%,CabernetSauvignon40%,CabernetFranc10%,"
49389,"Chardonnay100%,"
49390,"Merlot95%,CabernetSauvignon5%,"
49391,"Syrah100%,"
49392,"CabernetSauvignon100%,"
49393,"CabernetFranc90%,CabernetSauvignon10%,"
49394,"Chardonnay,"
49395,"CabernetSauvignon,"
49396,"CabernetSauvignon,Syrah,"
49397,"Merlot,CabernetSauvignon,"
49398,"Merlot,"
49399,"Syrah,"
49400,"Merlot,"
49401,"PinotNoir100%,"
49402,"Chardonnay100%,"
49403,"Gamay100%,"
49404,"CabernetSauvignon,"
49405,"CabernetSauvignon,Carmenere,"
49406,"Brachetto100%,"
49407,"CabernetSauvignon,Merlot,"
49408,"Carmenere,"
49409,"Shiraz,"
49410,"Malbec,"
49411,"Shiraz,"
49412,"CabernetSauvignon,"
49413,"Malbec,"
49414,"CabernetSauvignon,"
49415,"Chardonnay,"
49416,"SauvignonBlanc,"
49417,"Chardonnay,"
49418,"Chardonnay,"
49419,"Chardonnay,"
49420,"CabernetSauvignon,"
49421,"CabernetSauvignon,"
49422,"Nebbiolo100%,"
49424,"Gamay100%,"
49425,"Grenache,Syrah,"
49426,"CabernetSauvignon,"
49427,"PetitSyrah,"
49428,"Merlot96%,CabernetSauvignon3%,OtherGrapes1%,"
49429,"CabernetSauvignon,"
49430,"Zinfandel100%,"
49431,"Shiraz,"
49432,"Nebbiolo100%,"
49433,"Corvina70%,Rondinella15%,Oseleta10%,Molinara5%,"
49434,"Blend,"
49435,"Chardonnay100%,"
49436,"CabernetSauvignon,Merlot,CabernetFranc,"
49437,"CabernetFranc90%,Merlot10%,"
49438,"Blend,"
49439,"Blend,"
49440,"Silvaner,"
49441,"Chardonnay,"
49442,"SauvignonBlanc,"
49443,"SauvignonBlanc,"
49444,"CabernetSauvignon,Shiraz,Merlot,"
49445,"Corvina,Rondinella,Molinara,"
49446,"Blend,"
49447,"Sangiovese,"
49448,"Merlot,CabernetSauvignon,CabernetFranc,"
49449,"CabernetSauvignon,Merlot,CabernetFranc,"
49450,"CabernetSauvignon,"
49451,"Shiraz,"
49452,"Malbec,"
49453,"PinotNoir100%,"
49454,"CabernetSauvignon,Merlot,CabernetFranc,"
49455,"Malbec,"
49456,"Chardonnay,"
49457,"Chardonnay,"
49458,"Blend,"
49459,"CabernetSauvignon,"
49460,"Merlot,"
49461,"Merlot,CabernetSauvignon,"
49462,"CabernetSauvignon,Merlot,CabernetFranc,"
49463,"Merlot,CabernetFranc,"
49464,"Merlot,CabernetSauvignon,CabernetFranc,"
49465,"CabernetSauvignon,Merlot,CabernetFranc,"
49466,"Blend,"
49467,"Sangiovese,CabernetSauvignon,Merlot,Syrah,"
49468,"Viognier,"
49469,"Chardonnay,"
49470,"Brachetto100%,"
49471,"Moscato100%,"
49472,"Moscato100%,"
49473,"Moscato100%,"
49474,"Pineapple,Guava,"
49475,"Raspberry,"
49476,"Blend,"
49477,"Gamay100%,"
49479,"Chardonnay100%,"
49480,"Monastrell50%,Tempranillo20%,Syrah20%,Merlot10%,"
49481,"Monastrell100%,"
49482,"Monastrell70%,Syrah30%,"
49483,"Monastrell100%,"
49484,"Nebbiolo100%,"
49485,"Nebbiolo100%,"
49486,"Barbera100%,"
49487,"Barbera100%,"
49488,"Barbera100%,"
49489,"MullerThurgau,"
49490,"Barbera100%,"
49491,"Brachetto100%,"
49492,"Moscato100%,"
49493,"Pinot100%,"
49494,"Cortese100%,"
49495,"Mourvedre40%,Grenache30%,Syrah30%,"
49496,"Syrah30%,Mourvedre30%,Grenache30%,Carignan10%,"
49497,"Syrah40%,Grenache35%,Carignan25%,"
49498,"Chardonnay100%,"
49499,"Blaufrankisch100%,"
49500,"Grenache40%,Syrah30%,Carignan30%,"
49501,"PinotNoir100%,"
49502,"Blaufrankisch,CabernetSauvignon,"
49503,"GrunerVeltliner100%,"
49504,"Mourvedre35%,Syrah30%,Grenache25%,Carignan10%,"
49505,"Blaufrankisch100%,"
49506,"Chardonnay100%,"
49507,"PinotNoir100%,"
49508,"Welschriesling,PinotBlanc,"
49509,"Merlot,CabernetSauvignon,"
49510,"Welschriesling,"
49511,"Blend,"
49512,"Saperavi100%,"
49513,"Saperavi,"
49514,"Saperavi100%,"
49515,"Saperavi100%,"
49516,"Rkatsiteli,Mtsvane,"
49517,"Rkatsiteli,Mtsvane,OtherGrapes,"
49518,"Rkatsiteli,OtherGrapes,"
49519,"Blend,"
49520,"CabernetSauvignon,Merlot,PetitVerdot,CabernetFranc,"
49521,"CabernetSauvignon,Merlot,CabernetFranc,"
49522,"Merlot,CabernetSauvignon,CabernetFranc,"
49523,"CabernetSauvignon,Merlot,CabernetFranc,"
49524,"Merlot,CabernetSauvignon,CabernetFranc,"
49525,"Merlot,CabernetFranc,CabernetSauvignon,"
49526,"CabernetSauvignon,Merlot,CabernetFranc,PetitVerdot,"
49527,"Blend,"
49528,"CabernetSauvignon,Merlot,PetitVerdot,"
49529,"Blend,"
49530,"CabernetSauvignon,Merlot,CabernetFranc,PetitVerdot,"
49531,"Rkatsiteli100%,"
49532,"Saperavi100%,"
49533,"Riesling100%,"
49534,"Riesling100%,"
49535,"Riesling100%,"
49536,"Riesling100%,"
49537,"Riesling100%,"
49538,"Riesling100%,"
49539,"Riesling100%,"
49540,"Riesling100%,"
49541,"Riesling100%,"
49542,"Riesling100%,"
49543,"CabernetSauvignon,Merlot,CabernetFranc,"
49544,"Merlot,CabernetFranc,CabernetSauvignon,"
49545,"Semillon,SauvignonBlanc,"
49546,"CabernetSauvignon,Merlot,CabernetFranc,"
49547,"CabernetSauvignon,"
49548,"CabernetSauvignon,"
49549,"CabernetSauvignon60%,Merlot40%,"
49550,"Merlot,"
49551,"Blend,"
49552,"PinotNoir100%,"
49553,"Chardonnay100%,"
49554,"Blend,"
49555,"CabernetSauvignon,"
49556,"Carmenere,"
49557,"Carmenere,"
49558,"Merlot,"
49559,"CabernetSauvignon,"
49560,"Chardonnay,"
49561,"CabernetSauvignon,"
49562,"Blend,"
49563,"Blend,"
49564,"CabernetSauvignon,"
49565,"Carmenere,"
49566,"CabernetSauvignon,"
49567,"CabernetSauvignon100%,"
49568,"CabernetSauvignon100%,"
49569,"Blend,"
49570,"Blend,"
49571,"Blend,"
49572,"Merlot,"
49573,"CabernetSauvignon,"
49574,"CabernetSauvignon,Merlot,"
49575,"CabernetSauvignon,Merlot,CabernetFranc,"
49576,"CabernetSauvignon,Merlot,"
49577,"CabernetSauvignon,Merlot,CabernetFranc,"
49578,"Blend,"
49579,"PinotNoir100%,"
49580,"Blend,"
49581,"CabernetSauvignon,Merlot,CabernetFranc,"
49582,"Chardonnay,"
49583,"Syrah,"
49584,"Moscato100%,"
49585,"Moscato,"
49586,"CabernetSauvignon,Merlot,"
49587,"Merlot,"
49588,"Blend,"
49589,"CabernetSauvignon,"
49590,"PinotNoir100%,"
49591,"PinotNoir100%,"
49592,"Shiraz,"
49593,"Chardonnay,"
49594,"Chardonnay100%,"
49595,"Shiraz,Viognier,"
49596,"Chardonnay,"
49597,"Nebbiolo,"
49598,"Moscato,"
49599,"Syrah100%,"
49600,"Corvina,Rondinella,Molinara,"
49601,"Blend,"
49602,"Blend,"
49603,"Moscato100%,"
49604,"Brachetto,"
49605,"Moscato,"
49606,"Blend,"
49607,"Blend,"
49608,"Malbec,"
49609,"CabernetSauvignon,Merlot,CabernetFranc,"
49610,"Tempranillo,"
49611,"Blend,"
49612,"Blend,"
49613,"Blend,"
49614,"CabernetSauvignon,"
49615,"CabernetSauvignon,Merlot,CabernetFranc,"
49616,"Chardonnay,"
49617,"CabernetSauvignon,Merlot,"
49618,"CabernetSauvignon,"
49619,"CabernetSauvignon,Merlot,"
49620,"Shiraz,"
49621,"Blend,"
49622,"CabernetSauvignon,Merlot,CabernetFranc,"
49623,"CabernetSauvignon,"
49624,"Merlot,CabernetSauvignon,CabernetFranc,Malbec,"
49625,"Merlot,CabernetFranc,CabernetSauvignon,"
49626,"Merlot,"
49627,"CabernetSauvignon,Merlot,CabernetFranc,"
49628,"CabernetSauvignon,"
49629,"CabernetSauvignon,Merlot,CabernetFranc,"
49630,"CabernetSauvignon,"
49631,"Carmenere,"
49632,"Chardonnay,"
49633,"SauvignonBlanc,"
49634,"Chardonnay,"
49635,"SauvignonBlanc,"
49636,"Chardonnay,"
49637,"CabernetSauvignon,Merlot,"
49638,"SauvignonBlanc,"
49639,"CabernetSauvignon,"
49640,"Merlot,"
49641,"CabernetSauvignon,Merlot,"
49642,"Chardonnay,"
49643,"Chardonnay,"
49644,"PinotNoir100%,"
49645,"CabernetSauvignon,"
49646,"Moscato,"
49647,"Blend,"
49648,"Blend,"
49649,"Carmenere,"
49650,"Syrah,CaberentSauvignon,"
49651,"Moscato,"
49652,"Chardonnay,"
49653,"Blend,"
49654,"Shiraz,"
49655,"Malbec,"
49656,"Blend,"
49657,"CabernetSauvignon,Shiraz,"
49658,"CabernetSauvignon,"
49659,"Carmenere,"
49660,"Malbec,"
49661,"PinotNoir,"
49662,"Shiraz,"
49663,"CabernetSauvignon,"
49664,"Riesling100%,"
49665,"CabernetSauvignon,"
49666,"Merlot,"
49667,"Prosecco100%,"
49668,"Riesling100%,"
49669,"Ortega,Albalonga,"
49670,"Blend,"
49671,"Riesling100%,"
49672,"Riesling100%,"
49673,"Blend,"
49674,"Riesling100%,"
49675,"Muscat,"
49676,"Blend,"
49677,"Riesling100%,"
49678,"Blend,"
49679,"Garganega,"
49680,"Semillon,SauvignonBlanc,"
49681,"Blend,"
49682,"Ortega,Albalonga,"
49683,"CabernetSauvignon,"
49684,"Chardonnay,"
49685,"Chardonnay,"
49686,"CabernetSauvignon,"
49687,"Nebbiolo100%,"
49688,"CabernetSauvignon,Merlot,CabernetFranc,"
49689,"TintoFino100%,"
49690,"Shiraz100%,"
49691,"Barbera60%,Dolcetto40%,"
49692,"PinotNoir100%,"
49693,"CabernetSauvignon88%,Merlot9%,Malbec2%,"
49694,"CabernetSauvignon,Merlot,"
49695,"Shiraz100%,"
49696,"Chardonnay100%,"
49697,"SauvignonBlanc100%,"
49698,"SauvignonBlanc100%,"
49699,"Chardonnay100%,"
49700,"Chardonnay100%,"
49701,"PinotNoir100%,"
49702,"Parellada45%,Macabeo30%,Xarel.lo15%,Chardonnay10%,"
49703,"Macabeo80%,Chardonnay20%,"
49704,"Riesling100%,"
49705,"Merlot100%,"
49706,"Syrah,Cinsault,Viognier,Mourvedre,"
49707,"Chardonnay100%,"
49708,"CabernetSauvignon77%,CabernetFranc13%,Merlot8%,PetitVerdot2%,"
49709,"Shiraz100%,"
49710,"Nebbiolo100%,"
49711,"Montepulciano100%,"
49712,"Nebbiolo100%,"
49713,"Grenache70%,Syrah20%,Mourvedre7%,Cinsault3%,"
49714,"Grenache80%,Syrah14%,Mourvedre6%,"
49715,"Grenache70%,Syrah14%,Cinsault&Mourvedre15%,"
49716,"Grenache50%,Syrah40%,Mourvedre10%,"
49717,"Grenache50%,Syrah50%,"
49718,"Shiraz,"
49719,"Blend,"
49720,"Blend,"
49721,"Blend,"
49722,"Blend,"
49723,"Merlot52%,CabernetSauvignon25%,Syrah18%,Carmenere5%,"
49724,"Blend,"
49725,"Merlot85%,CabernetFranc15%,"
49726,"Merlot80%,CabernetFranc20%,"
49727,"Merlot70%,CabernetFranc25%,CabernetSauvignon5%,"
49728,"Merlot90%,CabernetFranc5%,CabernetSauvignon5%,"
49729,"Merlot,CabernetSauvignon,"
49730,"Merlo55%,CabernetFranc35%,CabernetSauvignon10%,"
49731,"Chardonnay100%,"
49732,"Chardonnay100%,"
49733,"Gamay100%,"
49734,"Riesling,Muscat,PinotBlanc,Sylvaner,"
49735,"Riesling100%,"
49736,"Gewurztraminer100%,"
49737,"Blend,"
49738,"Chardonnay70%,Chenin15%,Mauzac15%,"
49739,"Chardonnay100%,"
49740,"Chardonnay100%,"
49741,"Chardonnay100%,"
49742,"Chardonnay100%,"
49743,"Carmenere100%,"
49744,"Mauzac90%,CheninBlanc5%,Chardonnay5%,"
49745,"Mauzac90%,CheninBlanc5%,Chardonnay5%,"
49746,"Merlot50%,CabernetSauvignon20%,CabernetFranc&Syrah20%,"
49747,"Chardonnay100%,"
49748,"Merlot100%,"
49749,"Chardonnay100%,"
49750,"Blend,"
49751,"Syrah80%,Grenache20%,"
49752,"Carignan50%,GrenacheBlanc30%,CheninBlanc,Viognier,etc.20%,"
49753,"Mourvedre40%,Carignan30%,Syrah25%,Grenache5%,"
49754,"Blend,"
49755,"Blend,"
49756,"Blend,"
49757,"Blend,"
49758,"Blend,"
49759,"Blend,"
49760,"Blend,"
49761,"Grenache50%,Mourvedre30%,Syrah10%,Carignan10%,"
49762,"Carignan50%,Grenache25%,Mourvedre15%,Syrah10%,"
49763,"Carignan50%,Grenache25%,Mourvedre25%,"
49764,"Blend,"
49765,"CabernetSauvignon100%,"
49766,"Macabeo100%,"
49767,"Syrah40%,Carignan35%,Grenache25%,"
49768,"Grenache100%,"
49769,"Blend,"
49770,"Syrah90%,Mourvedre10%,"
49771,"Moscato100%,"
49772,"Sangiovese100%,"
49773,"Sangiovese100%,"
49774,"Sangiovese100%,"
49775,"Malvasia55%,Trebbiano40%,Sangiovese5%,"
49776,"Blend,"
49777,"Monastrell40%,Tempranillo40%,CabernetSauvignon20%,"
49778,"Syrah100%,"
49779,"Monastrell50%,Tempranillo25%,Syrah25%,"
49780,"Monastrell40%,Syrah30%,Tempranillo15%,CabernetSauvignon15%,,"
49781,"Monastrell40%,Syrah40%,Tempranillo20%,"
49782,"CabernetSauvignon100%,"
49783,"CabernetSauvignon,Shiraz,"
49784,"Shiraz100%,"
49785,"Shiraz100%,"
49786,"Shiraz100%,"
49787,"CabernetSauvignon100%,"
49788,"Merlot100%,"
49789,"SauvignonBlanc100%,"
49790,"CabernetSauvignon100%,"
49791,"CabernetSauvignon100%,"
49792,"CabernetSauvignon70%,Shiraz15%,CabernetFranc15%,"
49793,"Silvaner,"
49794,"CabernetSauvignon,Merlot,CabernetFranc,PetitVerlot,"
49795,"CabernetSauvignon100%,"
49796,"Merlot,"
49797,"Merlot50%,CabernetSauvignon30%,CabernetFranc20%,"
49798,"Merlot90%,CabernetSauvignon5%,CabernetFranc5%,"
49799,"Merlot100%,"
49800,"Merlot50%,CabernetSauvignon30%,CabernetFranc20%,"
49801,"Merlot50%,CabernetFranc50%,"
49802,"Tempranillo,"
49803,"Carignan60%,Grenache40%,"
49804,"Tempranillo,CabernetSauvignon,"
49805,"Merlot75%,CabernetFranc25%,"
49806,"Merlot75%,CabernetFranc25%,"
49807,"Tempranillo,CabernetSauvignon,"
49808,"CabernetSauvignon50%,Merlot45%,CabernetFranc4%,PetitVerdot1%,"
49809,"Carignan50%,Syrah45%,Grenache5%,"
49810,"CabernetSauvignon,Syrah,"
49811,"Blend,"
49812,"Chardonnay100%,"
49813,"Apple,Pear,"
49814,"Blend,"
49815,"Blend,"
49816,"Blend,"
49817,"Blend,"
49818,"PinotNoir100%,"
49819,"Shiraz96%,Viognier4%,"
49822,"CabernetSauvignon,"
49824,"Sangiovese100%,"
49825,"Merlot50%,CabernetSauvignon30%,CabernetFranc10%,PetitVerdot10%,"
49826,"CabernetSauvignon100%,"
49827,"Merlot90%,Sangiovese10%,"
49828,"Sangiovese50%,Merlot50%,"
49829,"Sangiovese100%,"
49830,"Sangiovese90%,CabernetSauvignon10%,"
49831,"CabernetSauvignon100%,"
49832,"Sangiovese90%,Merlot5%,MalvasiaNera&Colorino5%,"
49833,"CabernetSauvignon100%,"
49834,"SauvignonBlanc100%,"
49835,"Sangiovese70%,Merlot30%,"
49836,"CabernetSauvignon90%,CabernetFranc10%,"
49837,"Moscato100%,"
49838,"Sangiovese80%,AlicateNero20%,"
49839,"Sangiovese100%,"
49840,"Chardonnay100%,"
49841,"Sangiovese50%,Syrah20%,"
49842,"PinotNoir,"
49843,"Chardonnay100%,"
49844,"Nerod’Avola100%,"
49845,"Chardonnay100%,"
49846,"Shiraz,CabernetSauvignon,Merlot,"
49847,"Shiraz100%,"
49848,"FinoTinto100%,"
49849,"FinoTinto100%,"
49850,"FinoTinto100%,"
49851,"FinoTinto100%,"
49852,"CabernetSauvignon,CabernetFranc,Merlot,"
49853,"CabernetSauvignon100%,"
49854,"Pinotage100%,"
49855,"Pinotage100%,"
49856,"Zinfandel60%,CabernetSauvignon40%,"
49857,"CabernetSauvignon100%,"
49858,"CabernetSauvignon75%,Merlot13%,CabernetFranc10%,PetitVerdot2%,"
49859,"CabernetSauvignon,"
49860,"CabernetSauvignon,Merlot,CabernetFranc,"
49861,"Chardonnay,PinotNoir,"
49862,"Chardonnay,PinotNoir,PinotMeunier,"
49863,"CabernetSauvignon86%,Merlot6%,CabernetFranc3%,Malbec3%,PetitVerdot2%,"
49864,"SauvignonBlanc72%,Semillon28%,"
49865,"Semillon90%,SauvignonBlanc10%,"
49866,"Merlot,CabernetSauvignon,"
49867,"CabernetSauvignon70%,Merlot30%,"
49868,"Merlot,CabernetSauvignon,"
49869,"Merlot70%,CabernetSauvignon30%,"
49870,"Merlot85%,CabernetFranc10%,CabernetSauvignon5%,"
49871,"Merlot,CabernetSauvignon,"
49872,"Merlot,CabernetSauvignon,"
49873,"Merlot75%,CabernetFranc24%,CabernetSauvignon1%,"
49874,"CabernetSauvignon100%,"
49876,"Carmenere100%,"
49877,"Merlot70%,OtherGrapes30%,"
49878,"SauvignonBlanc100%,"
49879,"PinotGrigio100%,"
49880,"CabernetSauvignon100%,"
49881,"Carmenere100%,"
49882,"CabernetSauvignon,Carmenere,"
49883,"CabernetSauvignon,Carmenere,"
49884,"CabernetSauvignon100%,"
49885,"Grenache70%,Mourvedre10%,Syrah10%,OtherGrapes10%,"
49886,"Cortese100%,"
49887,"MoscatoBianco100%,"
49888,"Brachetto100%,"
49889,"Barbera100%,"
49890,"Dolcetto100%,"
49891,"Nebbiolo100%,"
49892,"Barbera100%,"
49893,"Nebbiolo100%,"
49894,"Nebbiolo100%,"
49895,"Monestrall,Merlot,CabernetSauvignon,"
49896,"Monastrell,Tempranillo,Syrah,CabernetSauvignon,"
49897,"Malvasia100%,"
49898,"Moscato100%,"
49899,"CabernetSauvignon100%,"
49900,"SauvignonBlanc100%,"
49901,"CabernetSauvignon100%,"
49902,"CabernetSauvignon100%,"
49903,"Carmenere100%,"
49904,"Syrah100%,"
49906,"Macabeo100%,"
49907,"Bobal100%,"
49908,"Bobal100%,"
49909,"Bobal100%,"
49910,"Bobal100%,"
49911,"CabernetSauvignon,Merlot,Syrah,"
49912,"CabernetSauvignon15%,Merlot49%,Syrah36%,"
49913,"CabernetSauvignon15%,Merlot49%,Syrah36%,"
49914,"CabernetSauvignon,Merlot,Syrah,"
49915,"Merlot51%,CabernetSauvignon31%,CabernetFranc18%,"
49916,"Syrah40%,Carignan20%,Grenache40%,"
49917,"Syrah40%,Carignan20%,Grenache40%,"
49918,"Merlot52%,Malbec28%,CabernetFranc20%,"
49919,"Merlot52%,Malbec28%,CabernetFranc20%,"
49920,"CabernetSauvignon55%,Merlot35%,CabernetFranc10%,"
49921,"CabernetSauvignon49%,Merlot50%,CabernetFranc1%,"
49922,"PinotNoir100%,"
49923,"Moscato100%,"
49924,"Chardonnay100%,"
49925,"PinotNoir100%,"
49926,"PinotNoir100%,"
49927,"PinotNoir100%,"
49928,"PinotNoir100%,"
49929,"Malvasia100%,"
49930,"UgniBlanc,Chardonnay,Colombard,"
49931,"PinotNoir100%,"
49932,"PinotNoir100%,"
49933,"CabernetSauvignon100%,"
49934,"PinotNoir100%,"
49935,"PinotNoir100%,"
49936,"Monastrell47%,Syrah12%,Tempranillo23%,Merlot6%,CabernetSauvignon6%,Garnacha6%,"
49937,"Malbec100%,"
49938,"Chardonnay100%,"
49939,"CabernetSauvignon100%,"
49940,"CabernetSauvignon,Merlot,"
49941,"Chardonnay100%,"
49942,"CabernetSauvignon,Merlot,"
49943,"Shiraz100%,"
49944,"PinotNoir100%,"
49946,"SauvignonBlanc100%,"
49947,"PinotNoir100%,"
49949,"SauvignonBlanc100%,"
49950,"PinotNoir100%,"
49952,"Riesling100%,"
49960,"Macabeo,Xarel.lo,Parellada,"
49961,"Monastrell70%,PinotNoir30%,"
49962,"Chardonnay35%,Macabeo25%,Xarel.lo15%,Parellada25%,"
49963,"Monastel70%,PinotNoir30%,"
49964,"Moscato100%,"
49965,"PedroXimenez100%,"
49966,"SauvignonBlanc100%,"
49967,"CabernetSauvignon100%,"
49968,"Merlot100%,"
49969,"CabernetSauvignon100%,"
49970,"Syrah100%,"
49971,"Carmenere100%,"
49972,"Carmenere100%,"
49973,"Carmenere,Syrah,"
49974,"Syrah100%,"
49975,"Carignan,Grenache,Merlot,"
49976,"Carignan,Grenache,Merlot,"
49977,"Syrah60%,Grenache40%,"
49978,"CabernetSauvignon,CabernetFranc,Merlot,"
49979,"CabernetSauvignon,CabernetFranc,Merlot,"
49980,"Syrah80%,Grenache20%,"
49981,"CabernetSauvignon,Merlot,Malbec,"
49982,"Chardonnay55%,PinotNoir45%,"
49983,"Shiraz100%,"
49984,"Shiraz,CabernetSauvignon,Malbec,CabernetFranc,"
